"Date","Price","Open","High","Low","Vol.","Change %"
"03/25/2022","348.54","347.80","349.32","346.19","3.21M","0.43%"
"03/28/2022","349.49","347.75","349.49","345.38","2.96M","0.27%"
"03/29/2022","352.97","352.66","353.71","350.12","4.71M","1.00%"
"03/30/2022","352.12","352.15","353.47","350.44","3.91M","-0.24%"
"03/31/2022","346.83","351.07","351.57","346.76","3.98M","-1.50%"
"04/01/2022","348.01","348.15","348.35","345.24","3.56M","0.34%"
"04/04/2022","349.24","347.64","349.28","346.03","3.83M","0.35%"
"04/05/2022","346.34","347.82","351.05","345.50","4.33M","-0.83%"
"04/06/2022","344.75","343.59","346.06","342.70","5.43M","-0.46%"
"04/07/2022","345.97","343.77","347.10","341.89","4.60M","0.35%"
"04/08/2022","347.37","345.71","349.12","344.65","4.54M","0.40%"
"04/11/2022","343.20","345.36","347.08","342.74","5.34M","-1.20%"
"04/12/2022","342.22","344.41","346.75","341.00","4.50M","-0.29%"
"04/13/2022","345.76","341.69","346.05","341.54","3.60M","1.03%"
"04/14/2022","344.29","346.71","348.73","344.25","4.18M","-0.43%"
"04/18/2022","344.10","343.87","346.07","342.63","3.94M","-0.06%"
"04/19/2022","349.12","344.29","349.74","344.25","4.26M","1.46%"
"04/20/2022","351.53","351.06","353.07","350.28","5.68M","0.69%"
"04/21/2022","347.71","353.96","354.88","347.18","5.37M","-1.09%"
"04/22/2022","338.27","346.34","346.41","337.74","6.86M","-2.71%"
"04/25/2022","340.56","336.45","341.08","333.20","6.81M","0.68%"
"04/26/2022","332.45","338.03","339.05","332.27","7.62M","-2.38%"
"04/27/2022","333.03","333.88","337.00","331.07","6.89M","0.17%"
"04/28/2022","339.29","335.24","340.54","332.49","5.98M","1.88%"
"04/29/2022","329.69","337.62","339.23","329.10","6.50M","-2.83%"
"05/02/2022","330.74","330.35","332.34","324.46","9.22M","0.32%"
"05/03/2022","331.25","331.18","333.42","329.11","6.05M","0.15%"
"05/04/2022","340.59","331.80","341.17","330.20","10.57M","2.82%"
"05/05/2022","330.24","337.83","338.24","326.89","9.10M","-3.04%"
"05/06/2022","329.07","327.74","330.65","324.75","10.64M","-0.35%"
"05/09/2022","322.60","324.98","326.37","321.37","7.82M","-1.97%"
"05/10/2022","321.83","326.50","327.61","319.06","7.72M","-0.24%"
"05/11/2022","318.46","321.74","326.07","318.16","9.37M","-1.05%"
"05/12/2022","317.64","316.60","319.43","312.53","6.79M","-0.26%"
"05/13/2022","322.23","320.33","323.03","318.85","4.24M","1.45%"
"05/16/2022","322.78","321.71","325.57","319.69","3.69M","0.17%"
"05/17/2022","327.10","326.83","327.37","323.46","3.32M","1.34%"
"05/18/2022","315.55","324.21","324.39","314.43","3.66M","-3.53%"
"05/19/2022","313.18","312.12","316.35","310.83","3.84M","-0.75%"
"05/20/2022","312.42","314.79","315.07","306.28","4.65M","-0.24%"
"05/23/2022","318.84","315.32","319.65","314.78","4.48M","2.05%"
"05/24/2022","319.39","316.57","320.15","313.62","5.26M","0.17%"
"05/25/2022","321.28","317.98","322.54","317.45","4.61M","0.59%"
"05/26/2022","326.45","322.95","327.77","322.90","3.27M","1.61%"
"05/27/2022","332.07","327.05","332.13","326.82","2.77M","1.72%"
"05/31/2022","330.20","330.17","332.55","327.66","4.35M","-0.56%"
"06/01/2022","328.36","332.41","332.95","326.10","3.72M","-0.56%"
"06/02/2022","332.77","328.55","332.78","325.36","3.72M","1.34%"
"06/03/2022","329.35","329.87","331.73","328.73","4.15M","-1.03%"
"06/06/2022","329.45","331.59","332.74","328.53","1.96M","0.03%"
"06/07/2022","332.17","326.82","332.47","326.82","2.42M","0.83%"
"06/08/2022","329.38","330.56","331.93","328.56","2.03M","-0.84%"
"06/09/2022","323.00","328.16","329.99","323.00","2.59M","-1.94%"
"06/10/2022","314.37","318.31","318.77","314.32","4.48M","-2.67%"
"06/13/2022","305.58","307.50","309.62","304.16","6.32M","-2.80%"
"06/14/2022","304.30","306.61","307.43","301.93","3.72M","-0.42%"
"06/15/2022","307.23","306.40","310.68","302.26","7.06M","0.96%"
"06/16/2022","299.90","301.37","301.66","298.02","4.94M","-2.39%"
"06/17/2022","298.72","298.27","301.58","296.39","4.74M","-0.39%"
"06/21/2022","305.29","303.08","306.47","302.62","3.25M","2.20%"
"06/22/2022","304.61","301.53","307.68","301.33","6.36M","-0.22%"
"06/23/2022","306.74","305.67","307.06","302.78","3.58M","0.70%"
"06/24/2022","315.02","309.20","315.12","309.12","3.31M","2.70%"
"06/27/2022","314.36","315.40","315.89","313.38","1.90M","-0.21%"
"06/28/2022","309.34","316.00","318.75","309.23","3.03M","-1.60%"
"06/29/2022","310.05","310.40","311.48","308.83","2.46M","0.23%"
"06/30/2022","307.82","306.75","309.82","304.25","4.12M","-0.72%"
"07/01/2022","310.85","307.40","311.31","304.77","3.32M","0.98%"
"07/05/2022","309.71","306.60","309.76","303.58","3.77M","-0.37%"
"07/06/2022","310.41","310.00","312.29","307.94","2.49M","0.23%"
"07/07/2022","313.95","312.54","314.27","311.61","2.27M","1.14%"
"07/08/2022","313.46","313.50","315.14","312.17","2.09M","-0.16%"
"07/11/2022","311.70","311.66","313.74","311.17","2.63M","-0.56%"
"07/12/2022","309.97","310.56","313.55","308.60","2.81M","-0.56%"
"07/13/2022","307.75","306.19","309.94","305.11","3.48M","-0.72%"
"07/14/2022","306.40","302.66","306.86","301.47","2.89M","-0.44%"
"07/15/2022","312.66","310.81","312.78","309.15","3.03M","2.04%"
"07/18/2022","310.65","315.76","316.35","309.73","2.34M","-0.64%"
"07/19/2022","318.11","313.07","318.40","312.66","3.00M","2.40%"
"07/20/2022","318.74","318.24","319.43","316.45","3.24M","0.20%"
"07/21/2022","320.41","317.63","320.46","315.38","2.16M","0.52%"
"07/22/2022","319.06","321.76","322.20","317.34","3.26M","-0.42%"
"07/25/2022","319.96","320.07","320.39","318.25","4.00M","0.28%"
"07/26/2022","317.54","318.89","319.48","317.10","2.10M","-0.76%"
"07/27/2022","322.01","318.88","323.44","318.04","3.34M","1.41%"
"07/28/2022","325.23","322.45","326.12","319.81","2.69M","1.00%"
"07/29/2022","328.66","325.52","329.27","324.92","3.23M","1.05%"
"08/01/2022","328.04","326.91","329.72","326.45","2.75M","-0.19%"
"08/02/2022","324.04","326.97","327.78","323.90","5.39M","-1.22%"
"08/03/2022","328.16","325.70","329.14","325.14","2.56M","1.27%"
"08/04/2022","327.36","327.69","328.36","326.55","2.43M","-0.24%"
"08/05/2022","327.97","325.07","328.19","324.93","2.67M","0.19%"
"08/08/2022","328.42","329.81","331.12","327.71","2.53M","0.14%"
"08/09/2022","327.91","328.28","328.94","327.19","1.66M","-0.16%"
"08/10/2022","333.20","332.60","333.83","331.96","2.93M","1.61%"
"08/11/2022","333.71","335.82","336.80","333.18","2.40M","0.15%"
"08/12/2022","337.83","334.80","337.92","334.19","2.61M","1.23%"
"08/15/2022","339.37","336.11","339.85","336.06","1.94M","0.46%"
"08/16/2022","341.74","338.82","343.09","338.75","3.90M","0.70%"
"08/17/2022","340.20","339.67","342.06","338.70","2.96M","-0.45%"
"08/18/2022","340.58","340.20","341.00","338.97","1.85M","0.11%"
"08/19/2022","337.04","338.35","338.66","336.26","2.01M","-1.04%"
"08/22/2022","330.76","333.11","333.52","330.16","2.68M","-1.86%"
"08/23/2022","329.11","330.31","331.45","328.64","2.90M","-0.50%"
"08/24/2022","329.86","328.93","331.03","328.33","2.58M","0.23%"
"08/25/2022","333.15","330.09","333.15","329.00","2.50M","1.00%"
"08/26/2022","322.93","333.49","333.67","322.82","4.19M","-3.07%"
"08/29/2022","321.10","320.54","323.33","319.75","2.90M","-0.57%"
"08/30/2022","318.04","322.09","322.17","316.57","2.93M","-0.95%"
"08/31/2022","315.65","318.46","320.17","315.60","2.98M","-0.75%"
"09/01/2022","317.06","314.29","317.25","312.70","3.23M","0.45%"
"09/02/2022","313.76","319.77","320.74","312.31","3.83M","-1.04%"
"09/06/2022","312.20","314.55","315.20","310.93","3.32M","-0.50%"
"09/07/2022","316.33","311.64","316.94","311.45","2.52M","1.32%"
"09/08/2022","318.24","314.69","318.40","313.68","3.30M","0.60%"
"09/09/2022","322.28","320.08","322.94","319.50","2.48M","1.27%"
"09/12/2022","324.57","323.29","325.68","323.21","2.49M","0.71%"
"09/13/2022","311.73","318.80","319.59","310.83","4.30M","-3.96%"
"09/14/2022","312.06","312.36","313.48","309.53","2.87M","0.11%"
"09/15/2022","310.36","311.63","313.52","309.53","3.29M","-0.54%"
"09/16/2022","308.05","305.96","308.58","305.35","4.07M","-0.74%"
"09/19/2022","310.15","305.37","310.19","305.29","2.73M","0.68%"
"09/20/2022","307.02","307.69","307.99","304.58","2.82M","-1.01%"
"09/21/2022","301.81","308.52","310.27","301.72","5.11M","-1.70%"
"09/22/2022","300.52","301.56","302.97","299.89","3.49M","-0.43%"
"09/23/2022","295.86","297.82","298.00","292.39","4.95M","-1.55%"
"09/26/2022","292.72","294.60","296.24","291.49","4.14M","-1.06%"
"09/27/2022","291.30","294.78","296.53","289.50","3.68M","-0.49%"
"09/28/2022","296.73","292.35","298.03","291.05","4.00M","1.86%"
"09/29/2022","292.21","294.77","294.85","289.85","3.35M","-1.52%"
"09/30/2022","287.30","291.21","293.46","287.04","3.83M","-1.68%"
"10/03/2022","294.79","290.55","296.37","289.47","3.46M","2.61%"
"10/04/2022","303.14","298.61","303.18","298.44","4.16M","2.83%"
"10/05/2022","302.79","299.73","304.55","298.80","2.75M","-0.12%"
"10/06/2022","299.23","301.47","303.31","298.61","3.08M","-1.18%"
"10/07/2022","292.97","296.73","296.89","291.43","3.03M","-2.09%"
"10/10/2022","291.96","294.28","294.92","290.09","3.15M","-0.34%"
"10/11/2022","292.29","291.18","296.14","290.72","3.85M","0.11%"
"10/12/2022","292.16","292.46","294.57","291.37","4.38M","-0.04%"
"10/13/2022","300.56","287.14","301.73","286.62","7.39M","2.88%"
"10/14/2022","296.82","302.54","304.36","296.19","5.53M","-1.24%"
"10/17/2022","302.06","300.89","303.21","299.98","3.56M","1.77%"
"10/18/2022","305.47","308.26","308.38","303.04","4.69M","1.13%"
"10/19/2022","304.35","304.34","306.65","302.29","2.94M","-0.37%"
"10/20/2022","303.31","304.83","308.37","302.74","3.57M","-0.34%"
"10/21/2022","310.88","303.08","311.20","302.01","5.36M","2.50%"
"10/24/2022","315.05","312.53","316.00","311.60","4.33M","1.34%"
"10/25/2022","318.49","314.35","318.78","314.11","6.02M","1.09%"
"10/26/2022","318.38","317.98","321.72","317.77","5.00M","-0.03%"
"10/27/2022","320.46","321.56","323.87","319.92","4.26M","0.65%"
"10/28/2022","328.58","321.77","328.89","321.46","5.25M","2.53%"
"10/31/2022","327.42","326.92","328.82","325.86","5.13M","-0.35%"
"11/01/2022","326.41","329.37","329.83","324.80","4.38M","-0.31%"
"11/02/2022","321.36","325.46","330.75","321.32","7.11M","-1.55%"
"11/03/2022","319.87","319.35","321.85","317.18","4.11M","-0.46%"
"11/04/2022","324.14","323.61","326.14","319.34","6.26M","1.33%"
"11/07/2022","328.42","325.14","328.95","324.15","4.52M","1.32%"
"11/08/2022","331.71","329.47","333.56","328.29","6.35M","1.00%"
"11/09/2022","325.34","329.71","330.87","324.96","4.80M","-1.92%"
"11/10/2022","337.26","334.22","337.49","331.88","6.00M","3.66%"
"11/11/2022","337.79","337.90","338.37","334.14","5.19M","0.16%"
"11/14/2022","335.77","336.71","339.87","335.56","3.30M","-0.60%"
"11/15/2022","336.21","338.49","340.12","333.42","4.82M","0.13%"
"11/16/2022","336.07","335.67","337.25","335.55","3.09M","-0.04%"
"11/17/2022","336.10","332.73","336.78","332.73","3.47M","0.01%"
"11/18/2022","337.37","337.46","338.15","335.26","3.66M","0.38%"
"11/21/2022","337.05","337.66","338.65","335.53","2.30M","-0.09%"
"11/22/2022","340.96","338.89","341.12","338.39","4.39M","1.16%"
"11/23/2022","341.95","340.61","342.58","339.99","3.11M","0.29%"
"11/25/2022","343.52","342.09","343.80","342.03","1.50M","0.46%"
"11/28/2022","338.49","341.69","342.98","337.95","3.10M","-1.46%"
"11/29/2022","338.48","337.93","339.37","336.61","2.94M","0.00%"
"11/30/2022","346.15","338.65","346.19","336.18","6.94M","2.27%"
"12/01/2022","344.41","346.75","346.76","341.69","5.33M","-0.50%"
"12/02/2022","344.74","340.86","345.41","340.86","3.74M","0.10%"
"12/05/2022","340.03","342.45","343.30","339.03","3.83M","-1.37%"
"12/06/2022","336.46","339.77","340.65","334.72","5.52M","-1.05%"
"12/07/2022","336.44","336.14","338.33","335.54","3.58M","-0.01%"
"12/08/2022","338.46","337.74","339.65","337.06","3.28M","0.60%"
"12/09/2022","335.37","337.67","339.11","335.25","3.82M","-0.91%"
"12/12/2022","340.62","336.14","340.65","336.06","5.02M","1.57%"
"12/13/2022","341.81","348.18","348.22","339.50","5.27M","0.35%"
"12/14/2022","340.22","341.78","344.66","337.64","5.50M","-0.47%"
"12/15/2022","332.80","336.58","337.37","330.78","5.87M","-2.18%"
"12/16/2022","328.97","329.29","330.50","326.45","6.67M","-1.15%"
"12/19/2022","327.38","328.87","330.33","325.71","3.71M","-0.48%"
"12/20/2022","328.38","327.59","329.87","326.41","4.72M","0.31%"
"12/21/2022","333.60","331.54","334.33","331.12","5.09M","1.59%"
"12/22/2022","330.26","331.50","331.85","325.65","4.88M","-1.00%"
"12/23/2022","331.93","329.62","332.19","328.06","4.00M","0.51%"
"12/27/2022","332.37","332.34","333.82","330.57","3.10M","0.13%"
"12/28/2022","328.57","332.69","333.74","328.57","3.10M","-1.14%"
"12/29/2022","332.06","330.53","332.85","330.13","2.46M","1.06%"
"12/30/2022","331.33","330.62","331.40","328.35","3.88M","-0.22%"
"01/03/2023","331.22","332.42","333.83","328.35","3.91M","-0.03%"
"01/04/2023","332.56","332.56","334.04","330.20","4.14M","0.40%"
"01/05/2023","329.22","330.97","331.15","328.10","4.35M","-1.00%"
"01/06/2023","336.28","332.18","337.12","329.91","4.80M","2.14%"
"01/09/2023","335.29","337.69","339.41","334.92","3.86M","-0.29%"
"01/10/2023","337.23","334.95","337.33","334.29","2.28M","0.58%"
"01/11/2023","339.76","338.40","339.81","337.13","3.27M","0.75%"
"01/12/2023","342.00","340.88","343.00","337.95","4.33M","0.66%"
"01/13/2023","343.04","339.16","343.49","339.11","3.47M","0.30%"
"01/17/2023","339.16","342.36","342.75","338.63","3.93M","-1.13%"
"01/18/2023","332.97","339.57","340.20","332.70","5.16M","-1.83%"
"01/19/2023","330.63","331.06","332.45","329.96","3.45M","-0.70%"
"01/20/2023","333.67","330.82","333.73","329.35","4.12M","0.92%"
"01/23/2023","336.17","334.69","337.75","333.05","3.99M","0.75%"
"01/24/2023","337.10","334.96","337.72","333.70","3.36M","0.28%"
"01/25/2023","337.32","334.24","337.64","332.55","4.32M","0.07%"
"01/26/2023","339.36","338.45","339.46","336.20","2.93M","0.60%"
"01/27/2023","339.61","339.40","341.54","338.16","2.91M","0.07%"
"01/30/2023","337.06","338.46","340.43","336.85","3.03M","-0.75%"
"01/31/2023","340.83","337.60","340.86","336.51","2.59M","1.12%"
"02/01/2023","340.87","339.12","343.27","335.58","6.18M","0.01%"
"02/02/2023","340.43","341.51","341.51","338.01","5.17M","-0.13%"
"02/03/2023","338.98","338.77","341.67","337.96","6.50M","-0.43%"
"02/06/2023","338.48","337.65","339.56","336.69","2.71M","-0.15%"
"02/07/2023","341.52","336.95","342.30","336.19","4.97M","0.90%"
"02/08/2023","339.42","340.37","341.46","338.84","2.77M","-0.61%"
"02/09/2023","337.08","341.75","342.56","336.06","3.09M","-0.69%"
"02/10/2023","338.73","336.74","339.01","335.95","2.52M","0.49%"
"02/13/2023","342.55","338.88","342.56","338.88","2.65M","1.13%"
"02/14/2023","341.14","341.52","343.53","338.41","3.50M","-0.41%"
"02/15/2023","341.66","339.46","341.67","338.63","1.97M","0.15%"
"02/16/2023","337.39","338.50","340.89","337.31","3.23M","-1.25%"
"02/17/2023","338.29","335.72","338.43","335.08","3.03M","0.27%"
"02/21/2023","331.25","334.72","335.94","331.10","3.14M","-2.08%"
"02/22/2023","330.52","331.75","332.43","329.45","2.90M","-0.22%"
"02/23/2023","331.67","331.85","332.75","327.98","6.00M","0.35%"
"02/24/2023","328.12","327.83","329.14","326.43","3.76M","-1.07%"
"02/27/2023","329.06","330.73","331.98","328.20","2.89M","0.29%"
"02/28/2023","326.57","328.87","328.87","326.51","3.16M","-0.76%"
"03/01/2023","327.00","326.04","327.82","325.30","3.32M","0.13%"
"03/02/2023","330.44","327.57","331.20","326.80","3.05M","1.05%"
"03/03/2023","334.21","331.52","334.43","330.42","3.03M","1.14%"
"03/06/2023","334.68","334.63","336.12","334.18","2.64M","0.14%"
"03/07/2023","328.87","334.67","334.92","328.72","5.01M","-1.74%"
"03/08/2023","328.49","328.92","329.50","326.60","3.17M","-0.12%"
"03/09/2023","323.08","329.72","330.44","322.40","4.76M","-1.65%"
"03/10/2023","319.73","322.54","324.87","318.43","7.74M","-1.04%"
"03/13/2023","318.82","316.76","323.17","316.66","6.83M","-0.28%"
"03/14/2023","322.19","322.21","323.71","318.71","4.76M","1.06%"
"03/15/2023","319.54","316.90","319.81","314.97","6.52M","-0.82%"
"03/16/2023","323.25","317.66","323.57","316.43","6.58M","1.16%"
"03/17/2023","318.50","320.72","321.09","317.16","5.31M","-1.47%"
"03/20/2023","322.30","319.33","322.75","319.33","4.69M","1.19%"
"03/21/2023","325.62","325.42","325.84","323.34","3.53M","1.03%"
"03/22/2023","320.18","325.65","327.56","320.06","4.38M","-1.67%"
"03/23/2023","320.84","321.33","325.02","318.50","4.77M","0.21%"
"03/24/2023","322.32","319.45","322.46","317.91","4.49M","0.46%"
"03/27/2023","324.31","324.59","325.57","323.30","3.55M","0.62%"
"03/28/2023","323.81","323.99","325.65","322.84","2.54M","-0.15%"
"03/29/2023","327.08","326.58","327.17","325.29","2.53M","1.01%"
"03/30/2023","328.48","328.88","328.95","326.72","2.49M","0.43%"
"03/31/2023","332.62","329.59","332.81","329.51","2.84M","1.26%"
"04/03/2023","335.91","333.59","336.25","333.51","3.45M","0.99%"
"04/04/2023","333.94","335.91","336.26","332.63","2.45M","-0.59%"
"04/05/2023","334.82","334.00","335.45","333.76","2.57M","0.26%"
"04/06/2023","334.90","334.35","335.31","333.28","2.33M","0.02%"
"04/10/2023","335.96","334.00","335.96","333.43","2.83M","0.32%"
"04/11/2023","336.90","336.31","337.87","336.01","2.34M","0.28%"
"04/12/2023","336.61","338.61","339.01","335.96","3.36M","-0.09%"
"04/13/2023","340.37","337.07","340.58","336.07","3.04M","1.12%"
"04/14/2023","338.84","339.94","340.85","337.31","3.11M","-0.45%"
"04/17/2023","339.92","339.12","339.93","337.99","2.23M","0.32%"
"04/18/2023","339.80","339.94","340.22","337.90","2.19M","-0.04%"
"04/19/2023","338.99","339.11","339.63","338.19","2.85M","-0.24%"
"04/20/2023","337.95","337.43","338.85","336.85","2.18M","-0.31%"
"04/21/2023","338.11","338.26","338.58","336.81","2.47M","0.05%"
"04/24/2023","338.75","337.91","338.91","337.21","2.29M","0.19%"
"04/25/2023","335.33","338.17","338.68","335.20","2.75M","-1.01%"
"04/26/2023","332.95","335.60","336.46","332.31","3.59M","-0.71%"
"04/27/2023","338.20","334.18","338.58","333.83","3.07M","1.58%"
"04/28/2023","341.03","337.19","341.04","337.13","3.65M","0.84%"
"05/01/2023","340.36","341.10","342.59","340.26","2.30M","-0.20%"
"05/02/2023","336.87","339.94","340.00","334.31","3.28M","-1.03%"
"05/03/2023","334.11","337.13","338.18","333.93","3.92M","-0.82%"
"05/04/2023","331.33","333.28","333.59","329.37","3.58M","-0.83%"
"05/05/2023","336.73","334.26","337.50","333.94","3.54M","1.63%"
"05/08/2023","336.22","337.17","337.39","335.09","1.79M","-0.15%"
"05/09/2023","335.77","335.41","336.68","335.15","1.92M","-0.13%"
"05/10/2023","335.49","337.40","337.85","332.49","3.37M","-0.08%"
"05/11/2023","333.33","333.74","333.87","331.47","2.74M","-0.64%"
"05/12/2023","333.20","334.42","334.45","331.31","2.64M","-0.04%"
"05/15/2023","333.77","333.51","334.26","331.86","2.17M","0.17%"
"05/16/2023","330.35","332.71","333.07","330.28","2.27M","-1.02%"
"05/17/2023","334.61","332.14","335.17","330.89","3.07M","1.29%"
"05/18/2023","336.06","333.90","336.44","332.75","3.55M","0.43%"
"05/19/2023","334.19","335.96","336.45","333.22","3.71M","-0.56%"
"05/22/2023","332.90","334.12","335.14","332.02","2.56M","-0.39%"
"05/23/2023","330.61","331.76","333.10","330.08","2.53M","-0.69%"
"05/24/2023","328.01","330.00","330.24","327.48","2.98M","-0.79%"
"05/25/2023","327.75","328.07","328.73","325.82","3.50M","-0.08%"
"05/26/2023","330.84","328.13","331.62","327.92","3.58M","0.94%"
"05/30/2023","330.52","330.65","331.32","328.92","3.47M","-0.10%"
"05/31/2023","329.52","329.45","330.17","327.70","3.07M","-0.30%"
"06/01/2023","330.94","328.91","331.98","327.32","3.08M","0.43%"
"06/02/2023","338.07","333.24","338.50","333.11","5.58M","2.15%"
"06/05/2023","336.13","338.21","338.48","335.96","3.96M","-0.57%"
"06/06/2023","336.17","336.03","336.74","334.47","2.82M","0.01%"
"06/07/2023","337.17","336.54","337.52","335.93","2.74M","0.30%"
"06/08/2023","338.81","337.23","339.26","336.75","2.70M","0.49%"
"06/09/2023","339.27","338.57","340.26","338.32","3.16M","0.14%"
"06/12/2023","341.17","339.74","341.30","339.23","2.04M","0.56%"
"06/13/2023","342.62","341.74","343.63","341.60","3.26M","0.43%"
"06/14/2023","340.42","341.39","342.04","338.34","3.77M","-0.64%"
"06/15/2023","344.77","340.35","345.58","340.18","4.72M","1.28%"
"06/16/2023","342.95","345.35","345.73","342.72","5.58M","-0.53%"
"06/20/2023","340.46","341.30","341.61","339.00","3.39M","-0.73%"
"06/21/2023","339.43","339.62","340.91","338.68","3.05M","-0.30%"
"06/22/2023","339.34","338.94","339.93","338.24","2.61M","-0.03%"
"06/23/2023","337.16","337.12","338.19","336.22","3.72M","-0.64%"
"06/26/2023","337.14","336.80","338.08","335.95","2.30M","-0.01%"
"06/27/2023","339.23","337.10","339.65","337.10","1.78M","0.62%"
"06/28/2023","338.63","338.73","338.94","337.43","2.31M","-0.18%"
"06/29/2023","341.16","338.41","341.39","338.11","2.90M","0.75%"
"06/30/2023","343.85","343.22","344.58","342.76","3.03M","0.79%"
"07/03/2023","344.07","343.00","344.53","342.78","1.70M","0.06%"
"07/05/2023","342.81","342.38","343.74","342.25","2.72M","-0.37%"
"07/06/2023","339.23","340.24","340.87","337.70","3.74M","-1.04%"
"07/07/2023","337.43","337.97","340.40","337.19","2.85M","-0.53%"
"07/10/2023","339.58","337.40","339.65","337.17","2.56M","0.64%"
"07/11/2023","342.64","340.74","342.92","339.95","2.48M","0.90%"
"07/12/2023","343.63","344.91","345.90","343.15","4.14M","0.29%"
"07/13/2023","343.92","344.34","344.88","343.70","2.47M","0.08%"
"07/14/2023","345.17","345.71","345.92","344.51","3.29M","0.36%"
"07/17/2023","345.85","344.56","346.70","344.22","2.86M","0.20%"
"07/18/2023","349.58","345.65","349.91","345.25","4.63M","1.08%"
"07/19/2023","350.69","350.40","352.45","350.40","5.86M","0.32%"
"07/20/2023","352.43","351.45","353.89","351.35","4.56M","0.50%"
"07/21/2023","352.14","352.81","353.32","351.71","2.97M","-0.08%"
"07/24/2023","354.07","352.71","354.57","352.53","3.07M","0.55%"
"07/25/2023","354.32","353.80","355.17","353.55","2.55M","0.07%"
"07/26/2023","355.25","353.14","356.28","353.12","3.08M","0.26%"
"07/27/2023","352.77","355.86","356.36","352.04","4.77M","-0.70%"
"07/28/2023","354.48","354.51","355.55","353.43","3.22M","0.48%"
"07/31/2023","355.57","354.57","355.60","354.19","2.20M","0.31%"
"08/01/2023","356.20","355.27","356.70","355.14","2.59M","0.18%"
"08/02/2023","352.74","354.48","355.20","352.11","5.06M","-0.97%"
"08/03/2023","351.99","351.60","353.39","351.11","3.31M","-0.21%"
"08/04/2023","350.65","353.12","354.96","350.20","4.27M","-0.38%"
"08/07/2023","354.62","352.04","354.87","351.88","2.39M","1.13%"
"08/08/2023","353.02","352.42","353.35","349.92","3.03M","-0.45%"
"08/09/2023","351.28","352.87","353.68","350.54","2.87M","-0.49%"
"08/10/2023","351.89","353.15","355.92","351.19","4.13M","0.17%"
"08/11/2023","353.00","351.19","353.72","350.61","2.60M","0.32%"
"08/14/2023","353.21","352.73","353.50","351.77","3.13M","0.06%"
"08/15/2023","349.61","351.67","352.02","349.18","2.82M","-1.02%"
"08/16/2023","347.77","349.30","351.52","347.71","3.59M","-0.53%"
"08/17/2023","345.06","348.95","349.32","344.82","4.80M","-0.78%"
"08/18/2023","345.12","342.95","345.91","342.68","3.53M","0.02%"
"08/21/2023","344.67","345.30","345.72","342.49","3.18M","-0.13%"
"08/22/2023","342.96","344.79","345.14","342.57","2.82M","-0.50%"
"08/23/2023","344.83","343.53","345.40","343.25","2.61M","0.55%"
"08/24/2023","341.03","344.32","346.97","340.97","3.84M","-1.10%"
"08/25/2023","343.50","342.46","344.55","340.35","3.87M","0.72%"
"08/28/2023","345.71","345.21","346.67","344.50","2.38M","0.64%"
"08/29/2023","348.62","345.56","348.75","345.40","3.11M","0.84%"
"08/30/2023","349.40","349.10","350.73","348.52","2.79M","0.22%"
"08/31/2023","347.81","350.92","351.28","347.74","2.90M","-0.46%"
"09/01/2023","348.98","349.93","350.36","347.75","2.53M","0.34%"
"09/05/2023","346.98","349.08","349.27","346.90","1.91M","-0.57%"
"09/06/2023","345.00","346.45","346.51","343.46","2.75M","-0.57%"
"09/07/2023","345.69","344.46","346.24","344.35","2.38M","0.20%"
"09/08/2023","346.51","345.77","347.04","345.48","1.67M","0.24%"
"09/11/2023","347.37","348.02","348.59","346.51","1.72M","0.25%"
"09/12/2023","347.21","346.64","349.30","346.36","1.81M","-0.05%"
"09/13/2023","346.55","347.56","348.51","345.82","2.03M","-0.19%"
"09/14/2023","349.94","348.66","350.63","347.73","3.49M","0.98%"
"09/15/2023","346.14","348.26","348.85","345.60","3.58M","-1.09%"
"09/18/2023","346.15","346.28","347.13","345.31","2.12M","0.00%"
"09/19/2023","345.07","345.47","345.81","342.98","2.74M","-0.31%"
"09/20/2023","344.32","346.04","347.65","344.20","3.41M","-0.22%"
"09/21/2023","340.58","343.17","343.65","340.47","3.49M","-1.09%"
"09/22/2023","339.58","340.69","341.43","339.32","3.38M","-0.29%"
"09/25/2023","339.98","338.73","340.07","337.69","3.10M","0.12%"
"09/26/2023","336.04","337.87","338.74","335.55","4.66M","-1.16%"
"09/27/2023","335.43","336.88","337.15","332.93","4.44M","-0.18%"
"09/28/2023","336.62","335.32","337.67","334.57","4.05M","0.35%"
"09/29/2023","334.95","338.78","338.83","333.91","3.79M","-0.50%"
"10/02/2023","334.09","334.29","335.02","332.08","4.19M","-0.26%"
"10/03/2023","329.98","332.84","333.88","329.04","4.87M","-1.23%"
"10/04/2023","330.99","330.13","331.46","328.61","4.88M","0.31%"
"10/05/2023","331.17","330.82","331.75","329.39","3.17M","0.05%"
"10/06/2023","334.10","330.35","335.64","328.48","4.49M","0.88%"
"10/09/2023","336.09","332.95","336.38","332.59","3.76M","0.60%"
"10/10/2023","337.45","337.20","339.01","336.03","3.77M","0.40%"
"10/11/2023","338.03","338.19","338.84","336.16","2.77M","0.17%"
"10/12/2023","336.27","338.77","338.77","334.57","3.31M","-0.52%"
"10/13/2023","336.68","337.48","339.61","335.52","5.16M","0.12%"
"10/16/2023","339.89","338.77","340.91","338.41","3.97M","0.95%"
"10/17/2023","339.99","338.33","341.52","338.27","3.78M","0.03%"
